 Ã¤¼ö ÀÏÀÚ,No,¿¬µµ,¿ù,Á¶»çÈ¸Â÷,¼ö°è¸í,Áß±Ç¿ª¸í,ÃøÁ¤¼Ò¸í,¼ö½É,À½ÀÌ¿Â°è¸éÈ°¼ºÁ¦,À¯·®,¾ÈÆ¼¸ó,ºñ¼Ò,¹Ù·ý,º¥Á¨,»ý¹°È­ÇÐÀû»ê¼Ò¿ä±¸·®,»ç¿°È­Åº¼Ò,Ä«µå¹Å,Å¬·Î·ÎÆ÷¸§,¿°¼ÒÀÌ¿Â,Å¬·Î·ÎÇÊ,½Ã¾È,È­ÇÐÀû»ê¼Ò¿ä±¸·®,»öµµ,Å©·Ò,°¡Å©·Ò,±¸¸®,´ÙÀÌÅ¬·Î·Î¿¡Åº,´ÙÀÌÅ¬·Î·Î¸ÞÅº,´ÙÀÌ¿¡Æ¿Çí½ÇÇÁÅ»·¹ÀÌÆ®,´ÙÀÌ¿Á¼¼ÀÎ,¿ëÁ¸»ê¼Ò,¿ëÁ¸ÃÑÁú¼Ò,¿ëÁ¸ÃÑÀÎ,Àü±âÀüµµµµ,ºÐ¿ø¼º´ëÀå±Õ±º,¿ëÇØ¼ºÃ¶,ºÒ¼Ò,Çí»çÅ¬·Î·Îº¥Á¨,Æ÷¸§¾Ëµ¥È÷µå,¼öÀº,¿ëÇØ¼º¸Á°£,¾Ï¸ð´Ï¾Æ¼ºÁú¼Ò,³ë¸»Çí»êÃßÃâ¹°Áú,´ÏÄÌ,Áú»ê¼ºÁú¼Ò,À¯±âÀÎ,³³,Æú¸®Å¬·Î¸®³×ÀÌÆ¼µåºñÆä´Ò,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,¼ö¼ÒÀÌ¿Â³óµµ,Æä³î·ù,ÀÎ»ê¿°ÀÎ,¼¿·¹´½,ºÎÀ¯¹°Áú,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,ÃÑ´ëÀå±Õ±º,¼ö¿Â,ÃÑÁú¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÀÎ,Åõ¸íµµ,¾Æ¿¬
2012-11-07,11075,2012,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.1,,,,0.0,,,2.4,,,,,,,0,,8.0,1.365,0.011,89.0,0,,,,,,,0.040,,,0.581,,,,,7.2,0.000,0.002,,3.2,,77.0,16.0,1.507,1.5,0.018,,
2012-11-07,11194,2012,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.1,,,,0.0,,,2.3,,,,,,,0,,7.8,1.357,0.008,92.0,0,,,,,,,0.041,,,0.579,,,,,7.0,0.000,0.002,,3.2,,240.0,17.0,1.496,1.5,0.033,,
2012-12-03,11401,2012,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,,0.7,,0.00000,,0.0,5.1,0.00,2.4,,,0.000,,,,0,,13.0,1.331,0.009,82.0,2,,,,,0.0000000,,0.026,,,0.685,,0.00000,,,7.0,0.000,0.000,,3.4,,46.0,9.0,1.44,1.3,0.021,1.3,
2012-12-03,11531,2012,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,,0.00000,,,0.7,,0.00000,,0.0,,0.00,2.2,,,0.000,,,,0,,11.6,1.37,0.006,82.0,5,,,,,0.0000000,,0.032,,,0.672,,0.00000,,,7.0,0.000,0.000,,3.2,,59.0,9.0,1.493,1.3,0.023,,
2012-12-03,11652,2012,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,,0.00000,,,0.7,,0.00000,,0.0,,0.00,2.2,,,0.000,,,,0,,11.4,1.333,0.007,82.0,3,,,,,0.0000000,,0.023,,,0.673,,0.00000,,,7.0,0.000,0.000,,3.6,,100.0,9.0,1.435,1.3,0.022,,
2013-01-21,12027,2013,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.1,,,,0.0,6.2,,2.6,,,,,,,0,,12.6,1.302,0.015,98.0,6,,,,,,,0.038,,,1.416,,,,,7.4,0.000,0.005,,2.1,,110.0,3.0,1.476,1.2,0.018,1.8,
2013-01-21,12141,2013,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,,,2.5,,,,,,,0,,12.4,1.421,0.014,100.0,5,,,,,,,0.041,,,1.416,,,,,7.5,0.000,0.004,,2.0,,90.0,3.0,1.492,1.2,0.017,,
2013-01-21,12255,2013,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.0,,,,0.0,,,2.4,,,,,,,0,,12.3,1.429,0.015,102.0,3,,,,,,,0.040,,,1.419,,,,,7.5,0.000,0.004,,2.0,,105.0,4.0,1.509,1.2,0.018,,
2013-02-21,12539,2013,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.0,,,,0.0,4.0,,2.6,,,,,,,0,,14.2,1.621,0.021,78.0,256,,,,,,,0.034,,,1.537,,,,,7.0,0.000,0.015,,2.8,,159.0,4.0,1.886,0.8,0.024,1.3,
2013-02-21,12655,2013,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,3.0,,,,,,,0.9,,,,0.0,,,2.7,,,,,,,0,,13.6,1.628,0.019,73.0,243,,,,,,,0.029,,,1.543,,,,,7.0,0.000,0.014,,3.0,,146.0,4.0,1.829,0.9,0.022,,
2013-02-21,12768,2013,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.8,,,,0.0,,,2.5,,,,,,,0,,13.1,1.622,0.020,70.0,241,,,,,,,0.031,,,1.637,,,,,6.9,0.000,0.016,,2.9,,109.0,4.0,1.846,0.9,0.023,,
2013-03-18,13025,2013,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,5.8,0.00,2.4,,,0.000,,0.0000,0.0000,0,,13.5,1.867,0.017,81.0,40,,,,,0.0000000,,0.028,,,1.719,,0.00000,,0.000,7.0,0.000,0.014,,2.2,0.000,210.0,10.0,1.902,1.1,0.021,1.8,
2013-03-18,13146,2013,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,,0.00,2.5,,,0.000,,0.0000,0.0000,0,,13.3,1.855,0.019,83.0,45,,,,,0.0000000,,0.029,,,1.716,,0.00000,,0.000,7.0,0.000,0.015,,2.3,0.000,230.0,10.0,1.898,1.1,0.022,,
2013-03-18,13263,2013,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,,0.00,2.5,,,0.000,,0.0000,0.0000,0,,12.8,1.859,0.020,90.0,90,,,,,0.0000000,,0.027,,,1.712,,0.00000,,0.000,7.0,0.000,0.015,,2.4,0.000,160.0,8.0,1.892,1.3,0.022,,
2013-04-10,13514,2013,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.9,,,,0.0,6.4,,2.2,,,,,,,0,,11.6,1.281,0.019,86.0,120,,,,,,,0.031,,,1.232,,,,,7.0,0.000,0.012,,2.2,,200.0,13.0,1.296,1.1,0.026,1.7,
2013-04-10,13637,2013,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,3.0,,,,,,,0.8,,,,0.0,,,2.3,,,,,,,0,,11.3,1.278,0.022,85.0,20,,,,,,,0.031,,,1.255,,,,,7.0,0.000,0.012,,2.1,,40.0,13.0,1.287,1.2,0.024,,
2013-04-10,13756,2013,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.0,,,,,,,1.0,,,,0.0,,,2.2,,,,,,,0,,11.1,1.284,0.021,85.0,40,,,,,,,0.036,,,1.228,,,,,7.0,0.000,0.014,,2.0,,60.0,13.0,1.293,1.2,0.025,,
2013-05-09,14008,2013,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.8,,,,0.0,5.7,,2.2,,,,,,,0,,11.2,1.026,0.020,85.0,20,,,,,,,0.029,,,1.001,,,,,7.5,0.000,0.008,,2.0,,390.0,19.0,1.046,1.4,0.022,1.7,
2013-05-09,14128,2013,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.9,,,,0.0,,,2.1,,,,,,,0,,10.8,1.032,0.018,88.0,40,,,,,,,0.032,,,0.990,,,,,7.6,0.000,0.009,,2.2,,200.0,18.0,1.052,1.4,0.021,,
2013-05-09,14246,2013,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.9,,,,0.0,,,2.3,,,,,,,0,,9.6,1.022,0.019,86.0,90,,,,,,,0.031,,,1.054,,,,,7.5,0.000,0.009,,2.0,,180.0,16.0,1.056,1.5,0.023,,
2013-06-04,14469,2013,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,,1.1,,0.00000,,0.0,8.8,0.00,2.4,,,0.000,,,,0,,11.2,1.084,0.007,96.0,40,,,,,0.0000000,,0.024,,,0.744,,0.00000,,,8.8,0.000,0.000,,2.4,,210.0,24.0,1.232,1.6,0.011,2.0,
2013-06-04,14595,2013,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,,0.00000,,,1.2,,0.00000,,0.0,,0.00,2.6,,,0.000,,,,0,,9.8,1.092,0.009,78.0,90,,,,,0.0000000,,0.027,,,0.743,,0.00000,,,8.7,0.000,0.004,,2.6,,120.0,22.0,1.241,1.6,0.014,,
2013-06-04,14712,2013,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,,0.00000,,,1.3,,0.00000,,0.0,,0.00,2.6,,,0.000,,,,0,,9.0,1.116,0.014,56.0,240,,,,,0.0000000,,0.032,,,1.093,,0.00000,,,8.4,0.000,0.009,,2.8,,360.0,19.0,1.335,2.1,0.019,,
2013-07-10,15015,2013,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.0,,,,0.0,5.8,,3.0,,,,,,,0,,8.5,1.056,0.021,76.0,320,,,,,,,0.038,,,0.743,,,,,8.0,0.000,0.011,,14.0,,690.0,25.0,1.496,1.7,0.035,1.0,
2013-07-10,15137,2013,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.2,,,,0.0,,,2.8,,,,,,,0,,8.6,1.095,0.023,74.0,260,,,,,,,0.036,,,0.786,,,,,8.1,0.000,0.012,,13.8,,420.0,25.0,1.511,1.9,0.036,,
2013-07-10,15254,2013,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.1,,,,0.0,,,3.2,,,,,,,0,,7.9,1.112,0.025,71.0,330,,,,,,,0.041,,,1.194,,,,,7.9,0.000,0.015,,18.2,,540.0,24.0,1.519,3.0,0.038,,
2013-08-06,15504,2013,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.7,,,,0.0,12.2,,3.6,,,,,,,0,,7.3,1.268,0.032,79.0,40,,,,,,,0.021,,,0.380,,,,,8.9,0.000,0.020,,9.3,,340.0,30.0,2.009,2.1,0.040,1.2,
2013-08-06,15627,2013,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.6,,,,0.0,,,3.7,,,,,,,0,,6.8,1.259,0.029,79.0,360,,,,,,,0.019,,,0.446,,,,,8.9,0.000,0.016,,9.0,,20.0,29.0,2.018,2.1,0.036,,
2013-08-06,15745,2013,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.8,,,,0.0,,,3.9,,,,,,,0,,0.8,1.262,0.035,93.0,240,,,,,,,0.020,,,0.635,,,,,8.9,0.000,0.024,,8.6,,260.0,27.0,2.001,2.0,0.034,,
2013-09-03,15976,2013,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,0.0000,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,8.0,0.00,3.8,,,0.000,,0.0000,0.0000,0,0.000,7.8,0.831,0.014,88.0,90,,,,,0.0000000,,0.034,,,0.363,,0.00000,,0.000,8.2,0.000,0.008,,4.6,0.000,160.0,28.0,0.841,2.4,0.019,2.2,
2013-09-03,16102,2013,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,,0.00,3.8,,,0.000,,0.0000,0.0000,0,0.000,7.8,0.824,0.016,88.0,150,,,,,0.0000000,,0.039,,,0.349,,0.00000,,0.000,8.2,0.000,0.009,,4.0,0.000,120.0,28.0,0.836,2.4,0.022,,
2013-09-03,16219,2013,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,,0.00,3.7,,,0.000,,0.0000,0.0000,0,0.000,2.0,0.826,0.018,80.0,80,,,,,0.0000000,,0.042,,,0.599,,0.00000,,0.000,7.7,0.000,0.011,,3.0,0.000,80.0,24.0,0.839,2.2,0.023,,
2013-10-07,16496,2013,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.7,,,,0.0,9.4,,3.0,,,,,,,0,,6.1,0.982,0.006,107.0,40,,,,,,,0.042,,,0.426,,,,,8.1,0.000,0.000,,1.8,,140.0,23.0,1.132,2.6,0.023,1.6,
2013-10-07,16621,2013,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.8,,,,0.0,,,3.2,,,,,,,0,,2.4,0.988,0.008,107.0,30,,,,,,,0.040,,,0.441,,,,,8.0,0.000,0.002,,1.6,,80.0,23.0,1.13,2.5,0.025,,
2013-10-07,16740,2013,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.8,,,,0.0,,,2.8,,,,,,,0,,2.0,0.989,0.009,112.0,40,,,,,,,0.045,,,0.432,,,,,7.8,0.000,0.002,,1.6,,60.0,23.0,1.134,2.5,0.024,,
2013-11-08,17020,2013,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.8,,,,0.0,9.2,,3.0,,,,,,,0,,11.8,0.979,0.011,93.0,60,,,,,,,0.015,,,0.601,,,,,7.9,0.000,0.009,,3.0,,150.0,17.0,1.229,2.0,0.022,2.0,
2013-11-08,17143,2013,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.7,,,,0.0,,,2.8,,,,,,,0,,11.6,0.982,0.012,97.0,70,,,,,,,0.017,,,0.610,,,,,7.8,0.000,0.010,,2.8,,120.0,17.0,1.211,2.2,0.020,,
2013-11-08,17262,2013,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.7,,,,0.0,,,3.0,,,,,,,0,,10.3,0.976,0.012,89.0,30,,,,,,,0.018,,,0.619,,,,,7.7,0.000,0.011,,2.8,,60.0,17.0,1.202,2.2,0.021,,
2013-12-06,17515,2013,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,0.0000,0.00000,,,1.0,,0.00000,,0.0,8.0,0.00,3.2,,,0.000,,,,0,,11.9,0.922,0.009,99.0,120,,,,,0.0000000,,0.101,,,0.587,,0.00000,,,7.9,0.000,0.007,,3.0,,230.0,10.0,1.234,1.9,0.022,2.0,
2013-12-06,17641,2013,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,,0.9,,0.00000,,0.0,,0.00,3.0,,,0.000,,,,0,,11.1,0.926,0.011,98.0,30,,,,,0.0000000,,0.106,,,0.577,,0.00000,,,7.8,0.000,0.009,,2.8,,60.0,10.0,1.239,1.9,0.023,,
2013-12-06,17760,2013,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,,0.9,,0.00000,,0.0,,0.00,3.4,,,0.000,,,,0,,10.6,0.931,0.013,94.0,150,,,,,0.0000000,,0.111,,,0.575,,0.00000,,,7.8,0.000,0.011,,3.2,,420.0,10.0,1.242,1.9,0.025,,
2014-01-09,18022,2014,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.9,,,,0.0,7.0,,2.6,,,,,,,0,,21.7,1.206,0.007,106.0,0,,,,,,,0.092,,,0.803,,,,,8.4,0.000,0.000,,2.4,,150.0,5.0,1.452,1.7,0.018,2.2,
2014-01-09,18146,2014,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,,,2.6,,,,,,,0,,20.5,1.211,0.009,106.0,0,,,,,,,0.094,,,0.799,,,,,8.2,0.000,0.000,,2.6,,180.0,5.0,1.462,1.7,0.019,,
2014-01-09,18265,2014,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.1,,,,0.0,,,2.8,,,,,,,0,,20.3,1.223,0.011,105.0,0,,,,,,,0.096,,,0.922,,,,,8.2,0.000,0.000,,2.6,,210.0,5.0,1.468,1.7,0.021,,
2014-02-07,18517,2014,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.8,,,,0.0,3.0,,2.2,,,,,,,0,,12.4,1.126,0.011,124.0,40,,,,,,,0.066,,,0.702,,,,,7.0,0.000,0.004,,2.2,,60.0,5.0,1.258,1.2,0.014,2.8,
2014-02-07,18641,2014,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.7,,,,0.0,,,2.6,,,,,,,0,,12.6,1.152,0.012,125.0,0,,,,,,,0.069,,,0.701,,,,,7.1,0.000,0.001,,2.4,,40.0,5.0,1.269,1.4,0.017,,
2014-02-07,18760,2014,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,,,2.4,,,,,,,0,,12.6,1.143,0.014,126.0,50,,,,,,,0.073,,,0.701,,,,,7.0,0.000,0.003,,2.6,,120.0,5.0,1.279,1.2,0.019,,
2014-03-07,19008,2014,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,0.0000,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,2.3,0.00,2.2,,,0.000,,0.0000,0.0000,0,0.000,12.6,1.161,0.015,136.0,30,,,,,0.0000000,,0.029,,,1.076,,0.00000,,0.000,7.2,0.000,0.007,,2.4,0.000,80.0,7.0,1.246,1.3,0.018,2.6,
2014-03-07,19128,2014,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,,0.00,2.4,,,0.000,,0.0000,0.0000,0,0.000,11.8,1.165,0.016,139.0,120,,,,,0.0000000,,0.031,,,1.060,,0.00000,,0.000,7.3,0.000,0.010,,2.2,0.000,150.0,7.0,1.256,1.3,0.019,,
2014-03-07,19243,2014,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,0.00,,0.0000,0.00000,,0.0000,0.8,0.0000,0.00000,0.000,0.0,,0.00,2.4,,,0.000,,0.0000,0.0000,0,0.000,11.2,1.167,0.017,141.0,40,,,,,0.0000000,,0.033,,,1.053,,0.00000,,0.000,7.3,0.000,0.011,,2.4,0.000,170.0,7.0,1.259,1.3,0.019,,
2014-04-07,19502,2014,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.1,,,,0.0,2.8,,2.8,,,,,,,0,,11.2,1.786,0.025,138.0,120,,,,,,,0.036,,,1.539,,,,,7.2,0.000,0.019,,2.6,,190.0,15.0,1.895,1.3,0.029,2.2,
2014-04-07,19626,2014,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.0,,,,0.0,,,2.6,,,,,,,0,,10.9,1.769,0.024,135.0,90,,,,,,,0.032,,,1.549,,,,,7.1,0.000,0.014,,2.8,,110.0,15.0,1.889,1.4,0.027,,
2014-04-07,19743,2014,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.1,,,,0.0,,,2.6,,,,,,,0,,10.7,1.772,0.028,142.0,0,,,,,,,0.034,,,1.516,,,,,7.2,0.000,0.015,,2.4,,30.0,15.0,1.892,1.3,0.031,,
2014-05-13,20027,2014,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.1,,,,0.0,3.2,,2.8,,,,,,,0,,8.0,1.693,0.026,120.0,90,,,,,,,0.043,,,0.811,,,,,8.5,0.000,0.018,,5.2,,160.0,20.0,1.832,1.6,0.031,1.2,
2014-05-13,20149,2014,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.2,,,,0.0,,,2.8,,,,,,,0,,8.2,1.669,0.024,119.0,290,,,,,,,0.045,,,0.810,,,,,8.5,0.000,0.019,,5.8,,380.0,19.0,1.806,1.6,0.029,,
2014-05-13,20266,2014,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.2,,,,0.0,,,3.0,,,,,,,0,,5.7,1.671,0.026,130.0,150,,,,,,,0.000,,,0.800,,,,,8.5,0.000,0.022,,6.0,,240.0,15.0,1.814,1.8,0.032,,
2014-06-05,20497,2014,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,0.0000,0.00000,,,1.0,,0.00000,,0.0,4.8,0.00,2.6,,,0.000,,,,0,,13.3,0.896,0.009,83.0,260,,,,,0.0000000,,0.012,,,0.570,,0.00000,,,8.3,0.000,0.006,,3.8,,460.0,23.0,0.994,1.6,0.024,2.5,
2014-06-05,20621,2014,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,0.0000,0.00000,,,1.1,,0.00000,,0.0,,0.00,2.8,,,0.000,,,,0,,13.3,0.909,0.011,83.0,80,,,,,0.0000000,,0.016,,,0.589,,0.00000,,,8.3,0.000,0.008,,4.2,,290.0,23.0,1.011,1.6,0.026,,
2014-06-05,20738,2014,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,0.0000,0.00000,,,0.9,,0.00000,,0.0,,0.00,2.6,,,0.000,,,,0,,1.7,0.901,0.010,98.0,30,,,,,0.0000000,,0.018,,,0.571,,0.00000,,,7.5,0.000,0.009,,4.6,,310.0,22.0,0.998,1.6,0.029,,
2014-07-08,21029,2014,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.3,,,,0.0,7.6,,3.6,,,,,,,0,,10.2,0.876,0.009,132.0,350,,,,,,,0.019,,,0.310,0.0000,,0.0000,,8.6,0.000,0.004,,5.8,,580.0,24.0,0.926,2.4,0.025,2.2,
2014-07-08,21149,2014,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.5,,,,0.0,,,3.8,,,,,,,0,,10.0,0.866,0.008,146.0,360,,,,,,,0.021,,,0.270,0.0000,,0.0000,,8.5,0.000,0.003,,6.4,,840.0,24.0,0.918,2.5,0.020,,
2014-07-08,21262,2014,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.2,,,,0.0,,,3.6,,,,,,,0,,4.4,0.871,0.008,155.0,220,,,,,,,0.024,,,0.310,0.0000,,0.0000,,7.6,0.000,0.004,,3.6,,340.0,14.0,0.921,2.2,0.021,,
2014-08-11,21555,2014,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.3,,,,0.0,5.1,,3.0,,,,,,,0,,7.9,1.333,0.024,56.0,420,,,,,,,0.034,,,0.660,,,,,7.6,0.000,0.019,,12.2,,510.0,23.0,1.499,3.0,0.029,0.7,
2014-08-11,21675,2014,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.4,,,,0.0,,,3.2,,,,,,,0,,7.6,1.339,0.027,59.0,290,,,,,,,0.038,,,0.680,,,,,7.4,0.000,0.022,,13.6,,360.0,23.0,1.483,3.1,0.030,,
2014-08-11,21790,2014,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.3,,,,0.0,,,3.2,,,,,,,0,,7.3,1.341,0.028,62.0,160,,,,,,,0.035,,,0.690,,,,,7.2,0.000,0.021,,13.0,,190.0,22.0,1.492,3.0,0.032,,
2014-09-04,22041,2014,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,0.0,5.2,0.00,3.2,,,0.000,,0.0000,0.0000,0,0.000,20.8,1.105,0.016,66.0,160,,,,,0.0000000,,0.051,,,0.740,,0.00000,,0.000,9.2,0.000,0.011,,16.2,0.000,260.0,24.0,1.198,2.2,0.018,1.2,
