¡∂ªÁ¿œ,∫–∑˘,¡ˆ¡°∏Ì,√§ºˆ¿ßƒ°,¡∂ªÁ¿œ,ºˆø¬,pH,DO,≈ı∏Ìµµ,≈πµµ,Chl-a ,¿Ø«ÿ≥≤¡∂∑˘ºº∆˜ºˆ,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,¡ˆø¿Ω∫πŒ,2MIB,Microcystin-LR 
2020-10-26,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.10.26,16.4,7.8,13.1,0.8,6.3,118.0,234.0,234.0,0.0,0.0,0.0,15,13,
2020-11-02,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.11.02,16.3,7.3,10.1,0.4,5.0,75.9,72.0,51.0,0.0,21.0,0.0,8,8,
2020-11-09,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.11.09,14.0,7.2,9.5,0.6,6.0,57.2,0.0,0.0,0.0,0.0,0.0,11,¡§∑Æ«—∞ËπÃ∏∏,
2020-11-16,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.11.16,13.9,7.6,12.9,0.5,3.7,47.6,0.0,0.0,0.0,0.0,0.0,9,10,
2020-11-24,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.11.24,13.6,7.1,5.0,1.3,2.0,11.4,0.0,0.0,0.0,0.0,0.0,10,12,
2020-12-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.12.01,10.3,7.5,12.3,0.9,4.5,46.0,0.0,0.0,0.0,0.0,0.0,8,13,¡§∑Æ«—∞ËπÃ∏∏
2020-12-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.12.07,8.7,7.3,11.9,0.7,3.6,53.1,0.0,0.0,0.0,0.0,0.0,10,10,¡§∑Æ«—∞ËπÃ∏∏
2020-12-15,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.12.15,7.6,7.2,12.4,0.6,4.8,61.4,0.0,0.0,0.0,0.0,0.0,11,10,¡§∑Æ«—∞ËπÃ∏∏
2020-12-21,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.12.21,5.7,7.1,13.6,0.7,2.6,72.0,0.0,0.0,0.0,0.0,0.0,4,¡§∑Æ«—∞ËπÃ∏∏,¡§∑Æ«—∞ËπÃ∏∏
2020-12-28,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2020.12.28,8.1,7.2,13.3,0.7,5.1,55.8,0.0,0.0,0.0,0.0,0.0,7,12,¡§∑Æ«—∞ËπÃ∏∏
2021-01-04,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.01.04,5.9,7.0,13.0,0.8,6.1,66.8,0.0,0.0,0.0,0.0,0.0,6,7,¡§∑Æ«—∞ËπÃ∏∏
2021-01-14,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.01.14,5.5,7.4,13.9,1.0,6.2,58.3,0.0,0.0,0.0,0.0,0.0,,,
2021-01-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.01.19,5.3,7.2,12.4,1.0,4.7,44.2,0.0,0.0,0.0,0.0,0.0,10,6,¡§∑Æ«—∞ËπÃ∏∏
2021-01-25,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.01.25,8.9,7.2,9.7,0.7,6.6,44.3,0.0,0.0,0.0,0.0,0.0,11,5,¡§∑Æ«—∞ËπÃ∏∏
2021-02-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.02.01,7.7,7.3,12.2,0.7,4.3,62.6,0.0,0.0,0.0,0.0,0.0,,,¡§∑Æ«—∞ËπÃ∏∏
2021-02-08,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.02.08,7.4,7.4,11.8,0.9,4.8,68.6,0.0,0.0,0.0,0.0,0.0,19,6,¡§∑Æ«—∞ËπÃ∏∏
2021-02-15,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.02.15,10.5,7.6,14.3,0.9,5.5,69.2,0.0,0.0,0.0,0.0,0.0,19,¡§∑Æ«—∞ËπÃ∏∏,¡§∑Æ«—∞ËπÃ∏∏
2021-02-22,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.02.22,9.9,7.3,12.8,0.6,5.6,55.6,0.0,0.0,0.0,0.0,0.0,21,3,¡§∑Æ«—∞ËπÃ∏∏
2021-03-02,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.03.02,10.7,7.1,8.6,0.3,45.1,27.3,0.0,0.0,0.0,0.0,0.0,13,¡§∑Æ«—∞ËπÃ∏∏,¡§∑Æ«—∞ËπÃ∏∏
2021-03-08,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.03.08,11.8,7.1,10.9,0.6,11.4,77.3,0.0,0.0,0.0,0.0,0.0,26,4,¡§∑Æ«—∞ËπÃ∏∏
2021-03-15,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.03.15,12.8,7.8,12.1,0.8,9.2,93.3,0.0,0.0,0.0,0.0,0.0,29,4,¡§∑Æ«—∞ËπÃ∏∏
2021-03-22,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.03.22,12.8,6.8,10.0,0.6,8.7,106.4,0.0,0.0,0.0,0.0,0.0,23,4,¡§∑Æ«—∞ËπÃ∏∏
2021-03-29,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.03.29,14.9,7.8,9.3,0.6,14.9,102.3,0.0,0.0,0.0,0.0,0.0,15,3,¡§∑Æ«—∞ËπÃ∏∏
2021-04-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.04.05,15.3,7.6,8.1,0.5,11.2,142.4,0.0,0.0,0.0,0.0,0.0,15,8,¡§∑Æ«—∞ËπÃ∏∏
2021-04-12,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.04.12,17.5,8.5,13.3,0.4,6.6,224.4,0.0,0.0,0.0,0.0,0.0,11,8,¡§∑Æ«—∞ËπÃ∏∏
2021-04-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.04.19,15.4,8.8,16.4,0.6,5.1,234.1,0.0,0.0,0.0,0.0,0.0,13,10,¡§∑Æ«—∞ËπÃ∏∏
2021-04-26,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.04.26,19.8,7.4,10.2,0.7,4.1,53.5,0.0,0.0,0.0,0.0,0.0,11,9,¡§∑Æ«—∞ËπÃ∏∏
2021-05-03,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.05.03,17.1,7.1,7.3,0.7,1.6,80.7,0.0,0.0,0.0,0.0,0.0,12,6,¡§∑Æ«—∞ËπÃ∏∏
2021-05-10,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.05.10,19.7,7.3,12.7,0.5,11.7,108.7,0.0,0.0,0.0,0.0,0.0,13,9,¡§∑Æ«—∞ËπÃ∏∏
2021-05-17,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.05.17,20.8,6.6,4.4,0.4,14.6,16.6,0.0,0.0,0.0,0.0,0.0,10,4,¡§∑Æ«—∞ËπÃ∏∏
2021-05-24,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.05.24,23.5,8.1,14.4,0.5,5.1,186.5,0.0,0.0,0.0,0.0,0.0,6,3,¡§∑Æ«—∞ËπÃ∏∏
2021-06-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.06.01,25.0,8.6,17.0,0.5,5.7,136.3,0.0,0.0,0.0,0.0,0.0,7,5,¡§∑Æ«—∞ËπÃ∏∏
2021-06-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.06.07,24.0,7.1,9.9,0.6,5.0,126.7,0.0,0.0,0.0,0.0,0.0,7,7,¡§∑Æ«—∞ËπÃ∏∏
2021-06-14,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.06.14,26.4,6.6,7.6,0.5,5.9,81.7,0.0,0.0,0.0,0.0,0.0,5,9,¡§∑Æ«—∞ËπÃ∏∏
2021-06-21,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.06.21,26.6,7.2,10.9,0.5,2.2,95.0,157.0,123.0,34.0,0.0,0.0,4,5,¡§∑Æ«—∞ËπÃ∏∏
2021-06-28,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.06.28,27.1,6.6,6.0,0.6,2.8,66.7,0.0,0.0,0.0,0.0,0.0,5,5,¡§∑Æ«—∞ËπÃ∏∏
2021-07-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.07.05,24.8,6.8,4.7,0.5,6.5,25.4,0.0,0.0,0.0,0.0,0.0,5,4,0
2021-07-12,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.07.12,27.8,6.6,8.0,0.5,2.7,53.2,66.0,66.0,0.0,0.0,0.0,4,2,¡§∑Æ«—∞ËπÃ∏∏
2021-07-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.07.19,29.2,7.2,8.2,0.5,4.4,72.2,63.0,51.0,12.0,0.0,0.0,14,6,¡§∑Æ«—∞ËπÃ∏∏
2021-07-26,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.07.26,29.3,7.8,9.8,0.6,5.2,136.4,98.0,98.0,0.0,0.0,0.0,11,12,¡§∑Æ«—∞ËπÃ∏∏
2021-08-02,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.08.02,29.1,6.7,4.2,0.6,5.1,129.9,822.0,688.0,47.0,54.0,33.0,13,3,¡§∑Æ«—∞ËπÃ∏∏
2021-08-09,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.08.09,28.3,6.7,6.3,0.4,10.2,58.3,491.0,471.0,14.0,6.0,0.0,6,14,¡§∑Æ«—∞ËπÃ∏∏
2021-08-17,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.08.17,28.3,7.0,8.6,6.0,3.7,86.0,661.0,578.0,83.0,0.0,0.0,8,9,¡§∑Æ«—∞ËπÃ∏∏
2021-08-23,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.08.23,,,,,,,,,,,,,,
2021-09-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.09.01,,,,,,,,,,,,,,
2021-09-06,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.09.06,24.2,6.7,6.9,0.7,2.8,18.5,510.0,419.0,23.0,0.0,68.0,8,4,¡§∑Æ«—∞ËπÃ∏∏
2021-09-13,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.09.13,26.1,7.2,9.7,0.7,3.1,57.1,89.0,89.0,0.0,0.0,0.0,9,9,¡§∑Æ«—∞ËπÃ∏∏
2021-09-23,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.09.23,25.1,7.0,8.4,0.7,3.7,25.2,2018.0,1852.0,53.0,0.0,113.0,35,5,0.2
2021-09-27,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.09.27,24.7,7.0,9.5,0.7,3.9,44.3,1206.0,1149.0,43.0,0.0,14.0,13,8,¡§∑Æ«—∞ËπÃ∏∏
2021-10-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.10.05,25.4,7.8,11.9,0.6,5.2,94.5,1003.0,1003.0,0.0,0.0,0.0,6,6,¡§∑Æ«—∞ËπÃ∏∏
2021-10-12,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.10.12,22.9,6.9,4.8,0.8,4.2,47.0,617.0,617.0,0.0,0.0,0.0,11,10,¡§∑Æ«—∞ËπÃ∏∏
2021-10-18,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.10.18,16.3,7.2,9.9,0.7,6.9,34.3,0.0,0.0,0.0,0.0,0.0,7,5,¡§∑Æ«—∞ËπÃ∏∏
2021-10-25,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.10.25,17.3,8.3,17.2,0.7,4.4,112.9,0.0,0.0,0.0,0.0,0.0,7,6,¡§∑Æ«—∞ËπÃ∏∏
2021-11-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.11.01,17.0,7.1,10.5,0.8,3.0,52.2,0.0,0.0,0.0,0.0,0.0,5,4,¡§∑Æ«—∞ËπÃ∏∏
2021-11-08,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.11.08,17.0,7.2,11.2,0.6,5.5,75.2,0.0,0.0,0.0,0.0,0.0,10,8,¡§∑Æ«—∞ËπÃ∏∏
2021-11-15,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.11.15,12.6,6.9,8.5,0.9,1.8,33.3,0.0,0.0,0.0,0.0,0.0,9,6,¡§∑Æ«—∞ËπÃ∏∏
2021-11-22,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.11.22,13.3,6.9,9.7,0.9,3.5,54.1,0.0,0.0,0.0,0.0,0.0,10,7,¡§∑Æ«—∞ËπÃ∏∏
2021-11-29,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.11.29,12.2,7.0,9.3,1.0,2.9,38.4,0.0,0.0,0.0,0.0,0.0,11,6,¡§∑Æ«—∞ËπÃ∏∏
2021-12-06,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.12.06,9.3,7.0,10.6,0.8,5.1,28.2,0.0,0.0,0.0,0.0,0.0,7,4,¡§∑Æ«—∞ËπÃ∏∏
2021-12-13,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.12.13,10.4,7.1,10.6,0.8,5.5,38.2,0.0,0.0,0.0,0.0,0.0,5,4,¡§∑Æ«—∞ËπÃ∏∏
2021-12-20,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.12.20,7.4,7.2,12.1,1.0,3.6,41.1,0.0,0.0,0.0,0.0,0.0,8,5,¡§∑Æ«—∞ËπÃ∏∏
2021-12-27,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2021.12.27,5.4,7.4,13.0,0.8,2.7,19.4,0.0,0.0,0.0,0.0,0.0,4,3,¡§∑Æ«—∞ËπÃ∏∏
2022-01-03,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.01.03,5.8,7.6,15.1,0.8,5.2,81.8,0.0,0.0,0.0,0.0,0.0,9,5,¡§∑Æ«—∞ËπÃ∏∏
2022-01-10,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.01.10,6.5,7.1,15.9,0.7,8.1,87.0,0.0,0.0,0.0,0.0,0.0,10,3,¡§∑Æ«—∞ËπÃ∏∏
2022-01-17,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.01.17,5.9,7.3,13.5,0.7,5.3,45.0,0.0,0.0,0.0,0.0,0.0,11,6,¡§∑Æ«—∞ËπÃ∏∏
2022-01-24,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.01.24,7.6,7.2,13.7,0.8,5.4,77.9,0.0,0.0,0.0,0.0,0.0,11,5,¡§∑Æ«—∞ËπÃ∏∏
2022-02-03,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.02.03,6.9,7.2,14.5,0.6,5.4,81.4,0.0,0.0,0.0,0.0,0.0,12,7,¡§∑Æ«—∞ËπÃ∏∏
2022-02-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.02.07,6.4,7.6,15.5,0.6,7.1,95.0,0.0,0.0,0.0,0.0,0.0,11,3,¡§∑Æ«—∞ËπÃ∏∏
2022-02-14,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.02.14,8.4,7.4,14.9,0.6,5.8,85.8,0.0,0.0,0.0,0.0,0.0,16,9,¡§∑Æ«—∞ËπÃ∏∏
2022-02-21,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.02.21,6.5,7.5,13.2,0.6,6.9,54.0,0.0,0.0,0.0,0.0,0.0,12,7,¡§∑Æ«—∞ËπÃ∏∏
2022-02-28,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.02.28,8.4,7.6,15.7,0.6,7.2,72.7,0.0,0.0,0.0,0.0,0.0,13,5,¡§∑Æ«—∞ËπÃ∏∏
2022-03-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.03.07,10.5,7.4,13.7,0.6,7.8,93.1,0.0,0.0,0.0,0.0,0.0,9,3,¡§∑Æ«—∞ËπÃ∏∏
2022-03-14,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.03.14,15.1,6.7,5.6,0.8,4.7,23.7,0.0,0.0,0.0,0.0,0.0,16,5,¡§∑Æ«—∞ËπÃ∏∏
2022-03-21,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.03.21,11.3,6.7,5.2,0.9,5.6,3.6,0.0,0.0,0.0,0.0,0.0,13,5,¡§∑Æ«—∞ËπÃ∏∏
2022-03-28,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.03.28,12.6,6.9,9.7,0.3,15.2,25.0,0.0,0.0,0.0,0.0,0.0,7,4,¡§∑Æ«—∞ËπÃ∏∏
2022-04-04,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.04.04,14.6,7.9,15.7,0.6,8.8,161.3,0.0,0.0,0.0,0.0,0.0,11,5,¡§∑Æ«—∞ËπÃ∏∏
2022-04-11,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.04.11,18.2,7.9,14.1,0.5,7.9,159.1,0.0,0.0,0.0,0.0,0.0,7,9,¡§∑Æ«—∞ËπÃ∏∏
2022-04-18,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.04.18,18.6,7.0,8.4,0.8,5.5,29.5,0.0,0.0,0.0,0.0,0.0,15,13,¡§∑Æ«—∞ËπÃ∏∏
2022-04-25,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.04.25,21.6,7.7,14.5,0.6,3.6,113.3,0.0,0.0,0.0,0.0,0.0,12,14,¡§∑Æ«—∞ËπÃ∏∏
2022-05-02,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.05.02,18.6,7.2,10.8,0.4,5.6,134.2,0.0,0.0,0.0,0.0,0.0,14,16,¡§∑Æ«—∞ËπÃ∏∏
2022-05-09,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.05.09,21.8,7.3,11.4,0.6,4.4,59.1,0.0,0.0,0.0,0.0,0.0,11,26,¡§∑Æ«—∞ËπÃ∏∏
2022-05-16,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.05.16,20.3,7.6,13.5,0.4,5.4,90.4,0.0,0.0,0.0,0.0,0.0,10,17,¡§∑Æ«—∞ËπÃ∏∏
2022-05-23,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.05.23,24.4,8.4,16.4,0.5,5.2,150.5,327.0,0.0,0.0,0.0,327.0,7,14,¡§∑Æ«—∞ËπÃ∏∏
2022-05-30,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.05.30,24.3,8.0,11.5,0.5,3.8,124.3,1390.0,148.0,528.0,0.0,714.0,10,90,¡§∑Æ«—∞ËπÃ∏∏
2022-06-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.06.07,23.2,6.8,6.9,0.6,5.0,24.7,0.0,0.0,0.0,0.0,0.0,5,11,¡§∑Æ«—∞ËπÃ∏∏
2022-06-13,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.06.13,25.0,7.0,9.4,0.6,5.0,68.6,231.0,231.0,0.0,0.0,0.0,6,8,¡§∑Æ«—∞ËπÃ∏∏
2022-06-20,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.06.20,28.1,7.4,10.8,0.5,3.3,36.8,323.0,323.0,0.0,0.0,0.0,5,7,¡§∑Æ«—∞ËπÃ∏∏
2022-06-27,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.06.27,26.9,6.9,6.5,0.6,5.4,26.3,0.0,0.0,0.0,0.0,0.0,4,8,¡§∑Æ«—∞ËπÃ∏∏
2022-07-04,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.07.04,30.0,7.3,8.8,0.6,5.8,49.5,0.0,0.0,0.0,0.0,0.0,3,6,
2022-07-11,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.07.11,29.2,6.9,7.1,0.6,6.6,96.7,92.0,0.0,74.0,0.0,18.0,10,8,
2022-07-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.07.19,25.6,6.3,4.7,0.6,9.5,10.5,0.0,0.0,0.0,0.0,0.0,5,9,¡§∑Æ«—∞ËπÃ∏∏
2022-07-25,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.07.25,26.1,6.5,5.4,0.6,4.9,21.5,345.0,284.0,0.0,0.0,61.0,6,9,¡§∑Æ«—∞ËπÃ∏∏
2022-08-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.08.01,27.3,6.6,3.0,0.5,5.4,26.6,147.0,111.0,0.0,36.0,0.0,7,10,¡§∑Æ«—∞ËπÃ∏∏
2022-08-08,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.08.08,30.9,7.7,9.7,0.6,7.9,95.6,339.0,275.0,0.0,64.0,0.0,5,10,¡§∑Æ«—∞ËπÃ∏∏
2022-08-17,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.08.17,27.8,6.4,2.1,0.8,2.2,19.0,175.0,0.0,0.0,175.0,0.0,7,11,¡§∑Æ«—∞ËπÃ∏∏
2022-08-22,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.08.22,28.9,6.7,5.8,0.6,7.8,38.2,0.0,0.0,0.0,0.0,0.0,4,6,¡§∑Æ«—∞ËπÃ∏∏
2022-08-29,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.08.29,26.0,7.4,10.4,0.6,3.0,56.5,0.0,0.0,0.0,0.0,0.0,6,7,¡§∑Æ«—∞ËπÃ∏∏
2022-09-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.09.05,26.3,6.9,8.3,0.8,3.3,31.6,299.0,244.0,0.0,41.0,14.0,4,12,¡§∑Æ«—∞ËπÃ∏∏
2022-09-13,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.09.13,25.4,6.8,8.9,0.8,4.0,48.8,0.0,0.0,0.0,0.0,0.0,5,8,¡§∑Æ«—∞ËπÃ∏∏
2022-09-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.09.19,27.1,6.9,7.2,0.7,4.1,39.7,2550.0,2300.0,250.0,0.0,0.0,6,9,¡§∑Æ«—∞ËπÃ∏∏
2022-09-26,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.09.26,22.6,7.2,10.9,0.5,4.7,55.6,2650.0,2650.0,0.0,0.0,0.0,5,9,¡§∑Æ«—∞ËπÃ∏∏
2022-10-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.10.05,22.2,6.3,4.5,0.4,8.8,19.9,150.0,150.0,0.0,0.0,0.0,6,9,¡§∑Æ«—∞ËπÃ∏∏
2022-10-11,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.10.11,19.1,6.7,8.9,0.6,4.9,24.0,247.0,247.0,0.0,0.0,0.0,10,8,¡§∑Æ«—∞ËπÃ∏∏
2022-10-17,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.10.17,20.8,7.1,12.3,0.6,5.1,94.7,2400.0,2400.0,0.0,0.0,0.0,12,11,¡§∑Æ«—∞ËπÃ∏∏
2022-10-24,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.10.24,17.8,6.7,12.4,0.6,4.0,75.8,0.0,0.0,0.0,0.0,0.0,13,10,¡§∑Æ«—∞ËπÃ∏∏
2022-11-01,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.11.01,17.8,6.8,9.5,0.8,2.8,23.6,0.0,0.0,0.0,0.0,0.0,15,7,¡§∑Æ«—∞ËπÃ∏∏
2022-11-07,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.11.07,14.3,6.9,10.6,0.8,4.0,23.5,94.0,94.0,0.0,0.0,0.0,10,5,¡§∑Æ«—∞ËπÃ∏∏
2022-11-14,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.11.14,16.9,6.9,8.6,0.8,1.5,19.5,0.0,0.0,0.0,0.0,0.0,11,9,¡§∑Æ«—∞ËπÃ∏∏
2022-11-21,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.11.21,14.6,6.9,5.1,1.1,1.5,17.8,0.0,0.0,0.0,0.0,0.0,12,4,¡§∑Æ«—∞ËπÃ∏∏
2022-12-05,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.12.05,8.3,6.7,8.7,0.9,3.8,10.6,0.0,0.0,0.0,0.0,0.0,16,8,¡§∑Æ«—∞ËπÃ∏∏
2022-12-12,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.12.12,8.8,6.9,9.8,0.9,3.7,17.5,0.0,0.0,0.0,0.0,0.0,10,6,¡§∑Æ«—∞ËπÃ∏∏
2022-12-19,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.12.19,,,,,,,,,,,,,,
2022-12-26,«œ√µ,Ω¬√Ã∫∏,±§ªÍ,2022.12.26,,,,,,,,,,,,,,
